Date,variable,ppt
1/10/12,Rivendell,0
1/11/12,Rivendell,0
1/12/12,Rivendell,0
1/13/12,Rivendell,0
1/14/12,Rivendell,0
1/15/12,Rivendell,0
1/16/12,Rivendell,0
1/17/12,Rivendell,0
1/18/12,Rivendell,1.111999989
1/19/12,Rivendell,58.17200089
1/20/12,Rivendell,121.9349976
1/21/12,Rivendell,171.1670074
1/22/12,Rivendell,7.353000164
1/23/12,Rivendell,72.76100159
1/24/12,Rivendell,0.014
1/25/12,Rivendell,3.74000001
1/26/12,Rivendell,6.899000168
1/27/12,Rivendell,0.529999971
1/28/12,Rivendell,0
1/29/12,Rivendell,0
1/30/12,Rivendell,0.188999996
1/31/12,Rivendell,0
2/1/12,Rivendell,13.30000019
2/2/12,Rivendell,0.043000001
2/3/12,Rivendell,0
2/4/12,Rivendell,0
2/5/12,Rivendell,0
2/6/12,Rivendell,0
2/7/12,Rivendell,14.77900028
2/8/12,Rivendell,19.5340004
2/9/12,Rivendell,0
2/10/12,Rivendell,11.6789999
2/11/12,Rivendell,11.14999962
2/12/12,Rivendell,0.340000004
2/13/12,Rivendell,30.1439991
2/14/12,Rivendell,0.99000001
2/15/12,Rivendell,1.450000048
2/16/12,Rivendell,0
2/17/12,Rivendell,0
2/18/12,Rivendell,0.400000006
2/19/12,Rivendell,0
2/20/12,Rivendell,0.860000014
2/21/12,Rivendell,0
2/22/12,Rivendell,0
2/23/12,Rivendell,0
2/24/12,Rivendell,0
2/25/12,Rivendell,0.639999986
2/26/12,Rivendell,0
2/27/12,Rivendell,0
2/28/12,Rivendell,0
2/29/12,Rivendell,69.84500122
3/1/12,Rivendell,34.9070015
3/2/12,Rivendell,2.505000114
3/3/12,Rivendell,0
3/4/12,Rivendell,0
3/5/12,Rivendell,0
3/6/12,Rivendell,3.801000118
3/7/12,Rivendell,0
3/8/12,Rivendell,0
3/9/12,Rivendell,0
3/10/12,Rivendell,0.606000006
3/11/12,Rivendell,17.83799934
3/12/12,Rivendell,2.505000114
3/13/12,Rivendell,68.03600311
3/14/12,Rivendell,28.99099922
3/15/12,Rivendell,11.70199966
3/16/12,Rivendell,75.83100128
3/17/12,Rivendell,53.88700104
3/18/12,Rivendell,4.895999908
3/19/12,Rivendell,1.680999994
3/20/12,Rivendell,7.125
3/21/12,Rivendell,7.477000237
3/22/12,Rivendell,29.06900024
3/23/12,Rivendell,0.910000026
3/24/12,Rivendell,17.72500038
3/25/12,Rivendell,4.445000172
3/26/12,Rivendell,3.358999968
3/27/12,Rivendell,73.26799774
3/28/12,Rivendell,78.92099762
3/29/12,Rivendell,0.526000023
3/30/12,Rivendell,153.4100037
3/31/12,Rivendell,70.51100159
4/1/12,Rivendell,30.90299988
4/2/12,Rivendell,1.414999962
4/3/12,Rivendell,0
4/4/12,Rivendell,11.93999958
4/5/12,Rivendell,2.632999897
4/6/12,Rivendell,0
4/7/12,Rivendell,0
4/8/12,Rivendell,0
4/9/12,Rivendell,0
4/10/12,Rivendell,7.722000122
4/11/12,Rivendell,11.32600021
4/12/12,Rivendell,32.83000183
4/13/12,Rivendell,46.42200089
4/14/12,Rivendell,1.80400002
4/15/12,Rivendell,0
4/16/12,Rivendell,0
4/17/12,Rivendell,0
4/18/12,Rivendell,0.189999998
4/19/12,Rivendell,5.118000031
4/20/12,Rivendell,0.159999996
4/21/12,Rivendell,0
4/22/12,Rivendell,0
4/23/12,Rivendell,0
4/24/12,Rivendell,0.340999991
4/25/12,Rivendell,0.298000008
4/26/12,Rivendell,21.53100014
4/27/12,Rivendell,1.238999963
4/28/12,Rivendell,0
4/29/12,Rivendell,0
4/30/12,Rivendell,0
5/1/12,Rivendell,0
5/2/12,Rivendell,0
5/3/12,Rivendell,7.931000233
5/4/12,Rivendell,10.44999981
5/5/12,Rivendell,0
5/6/12,Rivendell,0
5/7/12,Rivendell,0
5/8/12,Rivendell,0
5/9/12,Rivendell,0
5/10/12,Rivendell,0
5/11/12,Rivendell,0
5/12/12,Rivendell,0
5/13/12,Rivendell,0
5/14/12,Rivendell,0
5/15/12,Rivendell,0
5/16/12,Rivendell,0
5/17/12,Rivendell,0
5/18/12,Rivendell,0
5/19/12,Rivendell,0
5/20/12,Rivendell,0
5/21/12,Rivendell,0
5/22/12,Rivendell,0
5/23/12,Rivendell,0
5/24/12,Rivendell,0
5/25/12,Rivendell,0
5/26/12,Rivendell,0
5/27/12,Rivendell,0
5/28/12,Rivendell,0
5/29/12,Rivendell,0
5/30/12,Rivendell,0
5/31/12,Rivendell,0
6/1/12,Rivendell,0
6/2/12,Rivendell,0
6/3/12,Rivendell,0
6/4/12,Rivendell,2.407999992
6/5/12,Rivendell,4.217000008
6/6/12,Rivendell,0.591000021
6/7/12,Rivendell,0
6/8/12,Rivendell,0
6/9/12,Rivendell,0
6/10/12,Rivendell,0
6/11/12,Rivendell,0
6/12/12,Rivendell,0
6/13/12,Rivendell,0
6/14/12,Rivendell,0
6/15/12,Rivendell,0
6/16/12,Rivendell,0
6/17/12,Rivendell,0
6/18/12,Rivendell,0
6/19/12,Rivendell,0
6/20/12,Rivendell,0
6/21/12,Rivendell,0
6/22/12,Rivendell,0
6/23/12,Rivendell,7.059999943
6/24/12,Rivendell,0
6/25/12,Rivendell,0
6/26/12,Rivendell,0.651000023
6/27/12,Rivendell,0
6/28/12,Rivendell,0
6/29/12,Rivendell,0
6/30/12,Rivendell,0
7/1/12,Rivendell,0.753000021
7/2/12,Rivendell,0
7/3/12,Rivendell,0
7/4/12,Rivendell,0
7/5/12,Rivendell,0
7/6/12,Rivendell,0
7/7/12,Rivendell,0
7/8/12,Rivendell,0
7/9/12,Rivendell,0
7/10/12,Rivendell,0
7/11/12,Rivendell,0
7/12/12,Rivendell,0
7/13/12,Rivendell,0
7/14/12,Rivendell,0
7/15/12,Rivendell,0
7/16/12,Rivendell,0
7/17/12,Rivendell,0.938000023
7/18/12,Rivendell,2.286000013
7/19/12,Rivendell,0
7/20/12,Rivendell,0
7/21/12,Rivendell,0
7/22/12,Rivendell,0
7/23/12,Rivendell,0
7/24/12,Rivendell,0
7/25/12,Rivendell,0
7/26/12,Rivendell,0
7/27/12,Rivendell,0
7/28/12,Rivendell,0
7/29/12,Rivendell,0
7/30/12,Rivendell,0
7/31/12,Rivendell,0
8/1/12,Rivendell,0
8/2/12,Rivendell,0
8/3/12,Rivendell,0
8/4/12,Rivendell,0
8/5/12,Rivendell,0
8/6/12,Rivendell,0
8/7/12,Rivendell,0
8/8/12,Rivendell,0
8/9/12,Rivendell,0
8/10/12,Rivendell,0
8/11/12,Rivendell,0
8/12/12,Rivendell,0
8/13/12,Rivendell,0
8/14/12,Rivendell,0
8/15/12,Rivendell,0
8/16/12,Rivendell,0
8/17/12,Rivendell,0
8/18/12,Rivendell,0
8/19/12,Rivendell,0
8/20/12,Rivendell,0
8/21/12,Rivendell,0
8/22/12,Rivendell,0
8/23/12,Rivendell,0
8/24/12,Rivendell,0
8/25/12,Rivendell,0
8/26/12,Rivendell,0
8/27/12,Rivendell,0
8/28/12,Rivendell,0
8/29/12,Rivendell,0
8/30/12,Rivendell,0
8/31/12,Rivendell,0
9/1/12,Rivendell,0
9/2/12,Rivendell,0
9/3/12,Rivendell,0
9/4/12,Rivendell,0
9/5/12,Rivendell,0
9/6/12,Rivendell,0
9/7/12,Rivendell,0
9/8/12,Rivendell,0
9/9/12,Rivendell,0
9/10/12,Rivendell,0
9/11/12,Rivendell,0
9/12/12,Rivendell,0
9/13/12,Rivendell,0
9/14/12,Rivendell,0
9/15/12,Rivendell,0
9/16/12,Rivendell,0
9/17/12,Rivendell,0
9/18/12,Rivendell,0
9/19/12,Rivendell,0
9/20/12,Rivendell,0
9/21/12,Rivendell,0
9/22/12,Rivendell,0
9/23/12,Rivendell,0
9/24/12,Rivendell,0
9/25/12,Rivendell,0
9/26/12,Rivendell,0
9/27/12,Rivendell,0
9/28/12,Rivendell,0
9/29/12,Rivendell,0
9/30/12,Rivendell,0
10/1/12,Rivendell,0
10/2/12,Rivendell,0
10/3/12,Rivendell,0
10/4/12,Rivendell,0
10/5/12,Rivendell,0
10/6/12,Rivendell,0
10/7/12,Rivendell,0
10/8/12,Rivendell,0
10/9/12,Rivendell,0
10/10/12,Rivendell,0
10/11/12,Rivendell,0
10/12/12,Rivendell,0
10/13/12,Rivendell,0.256999999
10/14/12,Rivendell,0
10/15/12,Rivendell,0
10/16/12,Rivendell,1.40199995
10/17/12,Rivendell,0.179000005
10/18/12,Rivendell,0
10/19/12,Rivendell,0
10/20/12,Rivendell,0
10/21/12,Rivendell,0
10/22/12,Rivendell,24.04100037
10/23/12,Rivendell,23.56500053
10/24/12,Rivendell,26.48699951
10/25/12,Rivendell,4.795000076
10/26/12,Rivendell,0
10/27/12,Rivendell,0.004
10/28/12,Rivendell,0
10/29/12,Rivendell,0
10/30/12,Rivendell,0
10/31/12,Rivendell,1.289999962
11/1/12,Rivendell,48.03900146
11/2/12,Rivendell,0.467000008
11/3/12,Rivendell,0.697000027
11/4/12,Rivendell,0
11/5/12,Rivendell,0
11/6/12,Rivendell,0
11/7/12,Rivendell,0
11/8/12,Rivendell,5.447999954
11/9/12,Rivendell,7.980999947
11/10/12,Rivendell,4.508999825
11/11/12,Rivendell,0.859000027
11/12/12,Rivendell,0
11/13/12,Rivendell,11.37899971
11/14/12,Rivendell,6.760000229
11/15/12,Rivendell,0.351999998
11/16/12,Rivendell,0
11/17/12,Rivendell,20.35099983
11/18/12,Rivendell,30.38299942
11/19/12,Rivendell,43.0929985
11/20/12,Rivendell,74.9469986
11/21/12,Rivendell,69.99900055
11/22/12,Rivendell,0.921000004
11/23/12,Rivendell,0
11/24/12,Rivendell,0
11/25/12,Rivendell,0
11/26/12,Rivendell,0.538999975
11/27/12,Rivendell,0
11/28/12,Rivendell,24.46699905
11/29/12,Rivendell,57.72800064
11/30/12,Rivendell,137.3589935
12/1/12,Rivendell,35.51100159
12/2/12,Rivendell,176.4600067
12/3/12,Rivendell,2.90899992
12/4/12,Rivendell,16.12100029
12/5/12,Rivendell,106.2200012
12/6/12,Rivendell,0.813000023
12/7/12,Rivendell,0
12/8/12,Rivendell,0
12/9/12,Rivendell,0
12/10/12,Rivendell,0
12/11/12,Rivendell,0
12/12/12,Rivendell,7.050000191
12/13/12,Rivendell,0.209999993
12/14/12,Rivendell,0
12/15/12,Rivendell,0
12/16/12,Rivendell,28.89800072
12/17/12,Rivendell,67.68599701
12/18/12,Rivendell,0.53399998
12/19/12,Rivendell,0.326000005
12/20/12,Rivendell,8.725999832
12/21/12,Rivendell,86.72100067
12/22/12,Rivendell,71.63200378
12/23/12,Rivendell,46.47800064
12/24/12,Rivendell,33.38000107
12/25/12,Rivendell,4.125999928
12/26/12,Rivendell,59.33100128
12/27/12,Rivendell,1.207999945
12/28/12,Rivendell,0
12/29/12,Rivendell,6.119999886
12/30/12,Rivendell,0
12/31/12,Rivendell,0
1/1/13,Rivendell,0
1/2/13,Rivendell,0
1/3/13,Rivendell,0
1/4/13,Rivendell,0
1/5/13,Rivendell,0
1/6/13,Rivendell,10.21700001
1/7/13,Rivendell,0
1/8/13,Rivendell,0
1/9/13,Rivendell,0
1/10/13,Rivendell,3.954999924
1/11/13,Rivendell,0.527999997
1/12/13,Rivendell,0
1/13/13,Rivendell,0
1/14/13,Rivendell,0
1/15/13,Rivendell,0
1/16/13,Rivendell,0
1/17/13,Rivendell,0
1/18/13,Rivendell,0
1/19/13,Rivendell,0
1/20/13,Rivendell,0
1/21/13,Rivendell,0
1/22/13,Rivendell,0
1/23/13,Rivendell,3.936000109
1/24/13,Rivendell,21.03899956
1/25/13,Rivendell,0
1/26/13,Rivendell,0.893000007
1/27/13,Rivendell,0.409000009
1/28/13,Rivendell,1.83099997
1/29/13,Rivendell,0
1/30/13,Rivendell,0
1/31/13,Rivendell,0
2/1/13,Rivendell,0
2/2/13,Rivendell,0
2/3/13,Rivendell,0
2/4/13,Rivendell,0
2/5/13,Rivendell,0
2/6/13,Rivendell,0.208000004
2/7/13,Rivendell,10.57299995
2/8/13,Rivendell,5.545000076
2/9/13,Rivendell,0
2/10/13,Rivendell,0
2/11/13,Rivendell,0
2/12/13,Rivendell,0
2/13/13,Rivendell,0
2/14/13,Rivendell,0
2/15/13,Rivendell,0
2/16/13,Rivendell,0
2/17/13,Rivendell,0
2/18/13,Rivendell,0
2/19/13,Rivendell,7.614999771
2/20/13,Rivendell,6.214000225
2/21/13,Rivendell,0
2/22/13,Rivendell,0
2/23/13,Rivendell,3.062000036
2/24/13,Rivendell,0
2/25/13,Rivendell,0
2/26/13,Rivendell,0
2/27/13,Rivendell,0
2/28/13,Rivendell,2.006000042
3/1/13,Rivendell,1.38499999
3/2/13,Rivendell,0
3/3/13,Rivendell,0
3/4/13,Rivendell,0
3/5/13,Rivendell,0
3/6/13,Rivendell,79.65799713
3/7/13,Rivendell,14.52999973
3/8/13,Rivendell,0
3/9/13,Rivendell,0
3/10/13,Rivendell,0
3/11/13,Rivendell,0
3/12/13,Rivendell,0
3/13/13,Rivendell,0
3/14/13,Rivendell,0
3/15/13,Rivendell,0
3/16/13,Rivendell,0
3/17/13,Rivendell,0
3/18/13,Rivendell,0
3/19/13,Rivendell,0
3/20/13,Rivendell,47.17499924
3/21/13,Rivendell,4.34100008
3/22/13,Rivendell,0
3/23/13,Rivendell,0
3/24/13,Rivendell,0
3/25/13,Rivendell,0
3/26/13,Rivendell,2.414999962
3/27/13,Rivendell,0.372000009
3/28/13,Rivendell,0
3/29/13,Rivendell,0
3/30/13,Rivendell,0
3/31/13,Rivendell,6.281000137
4/1/13,Rivendell,4.620999813
4/2/13,Rivendell,0
4/3/13,Rivendell,0
4/4/13,Rivendell,38.88700104
4/5/13,Rivendell,29.53000069
4/6/13,Rivendell,10.97799969
4/7/13,Rivendell,7.407999992
4/8/13,Rivendell,16.8390007
4/9/13,Rivendell,0
4/10/13,Rivendell,0
4/11/13,Rivendell,0
4/12/13,Rivendell,0
4/13/13,Rivendell,0
4/14/13,Rivendell,0
4/15/13,Rivendell,1.075000048
4/16/13,Rivendell,1.873000026
4/17/13,Rivendell,0
4/18/13,Rivendell,0
4/19/13,Rivendell,0
4/20/13,Rivendell,0
4/21/13,Rivendell,0
4/22/13,Rivendell,0
4/23/13,Rivendell,0
4/24/13,Rivendell,0
4/25/13,Rivendell,0
4/26/13,Rivendell,0
4/27/13,Rivendell,0
4/28/13,Rivendell,0
4/29/13,Rivendell,0
4/30/13,Rivendell,0
5/1/13,Rivendell,0
5/2/13,Rivendell,0
5/3/13,Rivendell,0
5/4/13,Rivendell,0
5/5/13,Rivendell,0
5/6/13,Rivendell,0
5/7/13,Rivendell,2.703000069
5/8/13,Rivendell,3.673000097
5/9/13,Rivendell,0
5/10/13,Rivendell,0
5/11/13,Rivendell,0
5/12/13,Rivendell,0
5/13/13,Rivendell,0
5/14/13,Rivendell,0
5/15/13,Rivendell,0
5/16/13,Rivendell,0.130999997
5/17/13,Rivendell,0
5/18/13,Rivendell,0
5/19/13,Rivendell,0
5/20/13,Rivendell,0
5/21/13,Rivendell,0
5/22/13,Rivendell,0
5/23/13,Rivendell,0
5/24/13,Rivendell,0
5/25/13,Rivendell,0
5/26/13,Rivendell,0
5/27/13,Rivendell,5.528999805
5/28/13,Rivendell,7.296000004
5/29/13,Rivendell,0.91900003
5/30/13,Rivendell,0
5/31/13,Rivendell,0
6/1/13,Rivendell,0
6/2/13,Rivendell,0
6/3/13,Rivendell,0
6/4/13,Rivendell,0
6/5/13,Rivendell,0
6/6/13,Rivendell,0
6/7/13,Rivendell,0
6/8/13,Rivendell,0
6/9/13,Rivendell,0
6/10/13,Rivendell,0
6/11/13,Rivendell,0
6/12/13,Rivendell,0
6/13/13,Rivendell,0
6/14/13,Rivendell,0
6/15/13,Rivendell,0
6/16/13,Rivendell,0
6/17/13,Rivendell,0
6/18/13,Rivendell,0
6/19/13,Rivendell,0
6/20/13,Rivendell,0
6/21/13,Rivendell,0
6/22/13,Rivendell,0
6/23/13,Rivendell,0.587000012
6/24/13,Rivendell,2.770999908
6/25/13,Rivendell,18.46999931
6/26/13,Rivendell,25.45299911
6/27/13,Rivendell,2.262000084
6/28/13,Rivendell,0
6/29/13,Rivendell,0
6/30/13,Rivendell,0
7/1/13,Rivendell,0
7/2/13,Rivendell,0
7/3/13,Rivendell,0
7/4/13,Rivendell,1.879999995
7/5/13,Rivendell,0
7/6/13,Rivendell,0
7/7/13,Rivendell,0
7/8/13,Rivendell,0
7/9/13,Rivendell,0
7/10/13,Rivendell,0
7/11/13,Rivendell,0
7/12/13,Rivendell,0
7/13/13,Rivendell,0
7/14/13,Rivendell,0
7/15/13,Rivendell,0
7/16/13,Rivendell,0
7/17/13,Rivendell,0
7/18/13,Rivendell,0
7/19/13,Rivendell,0
7/20/13,Rivendell,0
7/21/13,Rivendell,0
7/22/13,Rivendell,0
7/23/13,Rivendell,0
7/24/13,Rivendell,0
7/25/13,Rivendell,0
7/26/13,Rivendell,0
7/27/13,Rivendell,0
7/28/13,Rivendell,0
7/29/13,Rivendell,0
7/30/13,Rivendell,0
7/31/13,Rivendell,0
8/1/13,Rivendell,0
8/2/13,Rivendell,0
8/3/13,Rivendell,0
8/4/13,Rivendell,0
8/5/13,Rivendell,0
8/6/13,Rivendell,0
8/7/13,Rivendell,0
8/8/13,Rivendell,0
8/9/13,Rivendell,0
8/10/13,Rivendell,0
8/11/13,Rivendell,0
8/12/13,Rivendell,0
8/13/13,Rivendell,0
8/14/13,Rivendell,0
8/15/13,Rivendell,0
8/16/13,Rivendell,0
8/17/13,Rivendell,0
8/18/13,Rivendell,0
8/19/13,Rivendell,0
8/20/13,Rivendell,0
8/21/13,Rivendell,0
8/22/13,Rivendell,0
8/23/13,Rivendell,0
8/24/13,Rivendell,0
8/25/13,Rivendell,1.595000029
8/26/13,Rivendell,0
8/27/13,Rivendell,0
8/28/13,Rivendell,0
8/29/13,Rivendell,0
8/30/13,Rivendell,0
8/31/13,Rivendell,0
9/1/13,Rivendell,0
9/2/13,Rivendell,0
9/3/13,Rivendell,0
9/4/13,Rivendell,0
9/5/13,Rivendell,0
9/6/13,Rivendell,0
9/7/13,Rivendell,0
9/8/13,Rivendell,0
9/9/13,Rivendell,0
9/10/13,Rivendell,0
9/11/13,Rivendell,0
9/12/13,Rivendell,0
9/13/13,Rivendell,0
9/14/13,Rivendell,0
9/15/13,Rivendell,0
9/16/13,Rivendell,0
9/17/13,Rivendell,0
9/18/13,Rivendell,0
9/19/13,Rivendell,0
9/20/13,Rivendell,0
9/21/13,Rivendell,20.32099915
9/22/13,Rivendell,16.19300079
9/23/13,Rivendell,1.856999993
9/24/13,Rivendell,0
9/25/13,Rivendell,0.588
9/26/13,Rivendell,0
9/27/13,Rivendell,0
9/28/13,Rivendell,0
9/29/13,Rivendell,20.85000038
9/30/13,Rivendell,23.55999947
10/1/13,Rivendell,2.144000053
10/2/13,Rivendell,0
10/3/13,Rivendell,0
10/4/13,Rivendell,0
10/5/13,Rivendell,0
10/6/13,Rivendell,0
10/7/13,Rivendell,0
10/8/13,Rivendell,0
10/9/13,Rivendell,0
10/10/13,Rivendell,0
10/11/13,Rivendell,0
10/12/13,Rivendell,0
10/13/13,Rivendell,0
10/14/13,Rivendell,0
10/15/13,Rivendell,0
10/16/13,Rivendell,0
10/17/13,Rivendell,0
10/18/13,Rivendell,0
10/19/13,Rivendell,0
10/20/13,Rivendell,0
10/21/13,Rivendell,0
10/22/13,Rivendell,0
10/23/13,Rivendell,0
10/24/13,Rivendell,0
10/25/13,Rivendell,0
10/26/13,Rivendell,0
10/27/13,Rivendell,0
10/28/13,Rivendell,0
10/29/13,Rivendell,0
10/30/13,Rivendell,0
10/31/13,Rivendell,0
11/1/13,Rivendell,0
11/2/13,Rivendell,0
11/3/13,Rivendell,0
11/4/13,Rivendell,0
11/5/13,Rivendell,0
11/6/13,Rivendell,0
11/7/13,Rivendell,0
11/8/13,Rivendell,0
11/9/13,Rivendell,0
11/10/13,Rivendell,0
11/11/13,Rivendell,0
11/12/13,Rivendell,0.075999998
11/13/13,Rivendell,0.193000004
11/14/13,Rivendell,0
11/15/13,Rivendell,0
11/16/13,Rivendell,0
11/17/13,Rivendell,0.477999985
11/18/13,Rivendell,0
11/19/13,Rivendell,21.85400009
11/20/13,Rivendell,32.76800156
11/21/13,Rivendell,5.961999893
11/22/13,Rivendell,0
11/23/13,Rivendell,0
11/24/13,Rivendell,0
11/25/13,Rivendell,0
11/26/13,Rivendell,0
11/27/13,Rivendell,0
11/28/13,Rivendell,0
11/29/13,Rivendell,0
11/30/13,Rivendell,0
12/1/13,Rivendell,0
12/2/13,Rivendell,0
12/3/13,Rivendell,3.576999903
12/4/13,Rivendell,0
12/5/13,Rivendell,0
12/6/13,Rivendell,0
12/7/13,Rivendell,13.93299961
12/8/13,Rivendell,0
12/9/13,Rivendell,0
12/10/13,Rivendell,0
12/11/13,Rivendell,0
12/12/13,Rivendell,0
12/13/13,Rivendell,0
12/14/13,Rivendell,0
12/15/13,Rivendell,0
12/16/13,Rivendell,0
12/17/13,Rivendell,0
12/18/13,Rivendell,0
12/19/13,Rivendell,0
12/20/13,Rivendell,0
12/21/13,Rivendell,0
12/22/13,Rivendell,0
12/23/13,Rivendell,0
12/24/13,Rivendell,0
12/25/13,Rivendell,0
12/26/13,Rivendell,0
12/27/13,Rivendell,0
12/28/13,Rivendell,0
12/29/13,Rivendell,0
12/30/13,Rivendell,0
12/31/13,Rivendell,0
1/1/14,Rivendell,0
1/2/14,Rivendell,0
1/3/14,Rivendell,0
1/4/14,Rivendell,0
1/5/14,Rivendell,0
1/6/14,Rivendell,0
1/7/14,Rivendell,0
1/8/14,Rivendell,0
1/9/14,Rivendell,1.14199996
1/10/14,Rivendell,0.184
1/11/14,Rivendell,8.600999832
1/12/14,Rivendell,10.40999985
1/13/14,Rivendell,0
1/14/14,Rivendell,0
1/15/14,Rivendell,0
1/16/14,Rivendell,0
1/17/14,Rivendell,0
1/18/14,Rivendell,0
1/19/14,Rivendell,0
1/20/14,Rivendell,0
1/21/14,Rivendell,0
1/22/14,Rivendell,0
1/23/14,Rivendell,0
1/24/14,Rivendell,0
1/25/14,Rivendell,0
1/26/14,Rivendell,0
1/27/14,Rivendell,0
1/28/14,Rivendell,2.592999935
1/29/14,Rivendell,4.757999897
1/30/14,Rivendell,11.41399956
1/31/14,Rivendell,0
2/1/14,Rivendell,0
2/2/14,Rivendell,1.302000046
2/3/14,Rivendell,0.957000017
2/4/14,Rivendell,0
2/5/14,Rivendell,0
2/6/14,Rivendell,9.69299984
2/7/14,Rivendell,14.53899956
2/8/14,Rivendell,73.64800262
2/9/14,Rivendell,88.32700348
2/10/14,Rivendell,41.04800034
2/11/14,Rivendell,0
2/12/14,Rivendell,0
2/13/14,Rivendell,11.30300045
2/14/14,Rivendell,15.82199955
2/15/14,Rivendell,18.07999992
2/16/14,Rivendell,60.75500107
2/17/14,Rivendell,0
2/18/14,Rivendell,0.368999988
2/19/14,Rivendell,10.31299973
2/20/14,Rivendell,0
2/21/14,Rivendell,0
2/22/14,Rivendell,0
2/23/14,Rivendell,0
2/24/14,Rivendell,0
2/25/14,Rivendell,0
2/26/14,Rivendell,3.979000092
2/27/14,Rivendell,60.56299973
2/28/14,Rivendell,19.56399918
3/1/14,Rivendell,14.55599976
3/2/14,Rivendell,8.859999657
3/3/14,Rivendell,47.86899948
3/4/14,Rivendell,71.13800049
3/5/14,Rivendell,6.001999855
3/6/14,Rivendell,47.11399841
3/7/14,Rivendell,8.215999603
3/8/14,Rivendell,0
3/9/14,Rivendell,13.40699959
3/10/14,Rivendell,33.51900101
3/11/14,Rivendell,0
3/12/14,Rivendell,0
3/13/14,Rivendell,0
3/14/14,Rivendell,0
3/15/14,Rivendell,0
3/16/14,Rivendell,0
3/17/14,Rivendell,2.076999903
3/18/14,Rivendell,0
3/19/14,Rivendell,0
3/20/14,Rivendell,0
3/21/14,Rivendell,0
3/22/14,Rivendell,0
3/23/14,Rivendell,0
3/24/14,Rivendell,0
3/25/14,Rivendell,19.38899994
3/26/14,Rivendell,27.48800087
3/27/14,Rivendell,19.62100029
3/28/14,Rivendell,19.69000053
3/29/14,Rivendell,93.15799713
3/30/14,Rivendell,6
3/31/14,Rivendell,3.598999977
4/1/14,Rivendell,34.48300171
4/2/14,Rivendell,7.778999805
4/3/14,Rivendell,0
4/4/14,Rivendell,0.582000017
4/5/14,Rivendell,2.63499999
4/6/14,Rivendell,0
4/7/14,Rivendell,0
4/8/14,Rivendell,0
4/9/14,Rivendell,0
4/10/14,Rivendell,0
4/11/14,Rivendell,0
4/12/14,Rivendell,0
4/13/14,Rivendell,0
4/14/14,Rivendell,0
4/15/14,Rivendell,0
4/16/14,Rivendell,0
4/17/14,Rivendell,0
4/18/14,Rivendell,0.361999989
4/19/14,Rivendell,0
4/20/14,Rivendell,0
4/21/14,Rivendell,0
4/22/14,Rivendell,5.171999931
4/23/14,Rivendell,0.289999992
4/24/14,Rivendell,6.342999935
4/25/14,Rivendell,10.0369997
4/26/14,Rivendell,2.301000118
4/27/14,Rivendell,7.125999928
4/28/14,Rivendell,0.340000004
4/29/14,Rivendell,0
4/30/14,Rivendell,0
5/1/14,Rivendell,0
5/2/14,Rivendell,0
5/3/14,Rivendell,0
5/4/14,Rivendell,0
5/5/14,Rivendell,0.425999999
5/6/14,Rivendell,1.241999984
5/7/14,Rivendell,0
5/8/14,Rivendell,0
5/9/14,Rivendell,4.782999992
5/10/14,Rivendell,0.005
5/11/14,Rivendell,0
5/12/14,Rivendell,0
5/13/14,Rivendell,0
5/14/14,Rivendell,0
5/15/14,Rivendell,0
5/16/14,Rivendell,0
5/17/14,Rivendell,0
5/18/14,Rivendell,0
5/19/14,Rivendell,0
5/20/14,Rivendell,0
5/21/14,Rivendell,0
5/22/14,Rivendell,0
5/23/14,Rivendell,0
5/24/14,Rivendell,0
5/25/14,Rivendell,0
5/26/14,Rivendell,0
5/27/14,Rivendell,0
5/28/14,Rivendell,0
5/29/14,Rivendell,0
5/30/14,Rivendell,0
5/31/14,Rivendell,0
6/1/14,Rivendell,0
6/2/14,Rivendell,0
6/3/14,Rivendell,0
6/4/14,Rivendell,0
6/5/14,Rivendell,0
6/6/14,Rivendell,0
6/7/14,Rivendell,0
6/8/14,Rivendell,0
6/9/14,Rivendell,0
6/10/14,Rivendell,0
6/11/14,Rivendell,0
6/12/14,Rivendell,0
6/13/14,Rivendell,0
6/14/14,Rivendell,0
6/15/14,Rivendell,0
6/16/14,Rivendell,0
6/17/14,Rivendell,0
6/18/14,Rivendell,0
6/19/14,Rivendell,0
6/20/14,Rivendell,0
6/21/14,Rivendell,0
6/22/14,Rivendell,0
6/23/14,Rivendell,0
6/24/14,Rivendell,0
6/25/14,Rivendell,0
6/26/14,Rivendell,1.241000056
6/27/14,Rivendell,0
6/28/14,Rivendell,0
6/29/14,Rivendell,0
6/30/14,Rivendell,0
7/1/14,Rivendell,0
7/2/14,Rivendell,0
7/3/14,Rivendell,0
7/4/14,Rivendell,0
7/5/14,Rivendell,0
7/6/14,Rivendell,0
7/7/14,Rivendell,0
7/8/14,Rivendell,0
7/9/14,Rivendell,0
7/10/14,Rivendell,0
7/11/14,Rivendell,0
7/12/14,Rivendell,0
7/13/14,Rivendell,0
7/14/14,Rivendell,0
7/15/14,Rivendell,0
7/16/14,Rivendell,0
7/17/14,Rivendell,0
7/18/14,Rivendell,0
7/19/14,Rivendell,0
7/20/14,Rivendell,0
7/21/14,Rivendell,0
7/22/14,Rivendell,0
7/23/14,Rivendell,0
7/24/14,Rivendell,0
7/25/14,Rivendell,0
7/26/14,Rivendell,0
7/27/14,Rivendell,0
7/28/14,Rivendell,0
